    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
         358950           gamma         0.255999      0.000100149      -0.00901823      -0.00201475        0.0132885         0.533147         0.531627         0.658123
         358975         neutron         0.747439      0.000102851      -0.00446706        0.0246601         0.189824        -0.601771         0.520138        -0.606075
         359440         neutron         0.302709      1.09665e-08        0.0249491      -0.00444027         -0.96454         0.724775        -0.688982       0.00222441
         359762         neutron         0.376188      0.000105678        0.0204611      -0.00223684         0.209979         -0.94267        -0.138156        -0.303787
         360745         neutron         0.893223      0.000103869       0.00243175       0.00494624        -0.487979        -0.335985        -0.835901        -0.434032
         361324         neutron          1.10599      0.000175833       -0.0215498       -0.0144769       -0.0442333        -0.833883         0.537991        -0.123303
         361560         neutron          2.06863       0.00017787       -0.0250957       0.00875481        -0.187195        -0.641796       -0.0583064        -0.764655
         361718         neutron          1.71125      0.000100662     -0.000145604          0.02502        -0.668955         0.299458         0.366479        -0.880919
         362604         neutron          1.15649      0.000123413        0.0247985       0.00463115         -0.17115        -0.578095         0.715391        -0.392455
         362658         neutron         0.422749      0.000147195       -0.0237603        0.0113756        -0.419171        -0.638863        -0.389685         0.663325
         362800           gamma         0.483866      0.000103122      -0.00774424       -0.0201326         0.408541         -0.30146           0.4238        -0.854117
